Id,TARGET_5Yrs
165,0.9278433541984504
166,0.956192017449395
167,0.7930347260623876
168,0.9609924786945144
169,0.9662606732812222
170,0.6808881744242232
171,0.7528533327823764
172,0.9202117440275862
173,0.9411242130908346
174,0.935227586439412
175,0.9401115115364632
176,0.8180350910325863
177,0.7858377353542054
178,0.8376083937934181
179,0.7317194146866028
180,0.8875642364124477
181,0.9911901340061511
182,0.9562873846858164
183,0.6766953720567311
184,0.9041863532368424
185,0.6926938204324616
186,0.48032708064994034
187,0.9140291389087992
188,0.9542180090574136
189,0.7609715267034401
190,0.6916466652223587
191,0.8008283388999509
192,0.8031299894907313
193,0.8935285781385518
194,0.9336135364888204
195,0.7462888168047053
196,0.958441372057755
197,0.7668542461221083
198,0.7491230937767219
199,0.7744999920306508
200,0.7383909141153615
201,0.7943280939720504
202,0.6532574492062123
203,0.8022869831036533
204,0.7813334344486889
205,0.5879541274644428
206,0.8493127507923516
207,0.9280584123811374
208,0.7864812862702195
209,0.964815804942824
210,0.7970943894027873
211,0.9425921175852277
212,0.9654113833097357
213,0.9295385403308615
214,0.9179564617289853
215,0.9617398088850853
216,0.7491023322465571
217,0.7145703889803792
218,0.785441967894093
219,0.9484109247495642
220,0.9744488470374618
221,0.8986826315515871
222,0.8803473539602469
223,0.6727877426898663
224,0.9577405566283599
225,0.790165152850521
226,0.9091951732453482
227,0.9328426664092909
228,0.7634438826151705
229,0.783471209920819
230,0.9192654793609397
231,0.7539607950556474
232,0.8407184576307719
233,0.9533187488942837
234,0.8972207604184557
235,0.9755707898826562
236,0.9029111067543045
237,0.6757161700311232
238,0.8883718809365942
239,0.9561321886041473
240,0.9705260445420937
241,0.8958587525633143
242,0.8681165383951476
243,0.8943726613881312
244,0.9508447473949657
245,0.8014675038772082
246,0.5914486680183578
247,0.8121212148308872
248,0.6821832919368681
249,0.8601439330912788
250,0.6359860686616473
251,0.9095412863585483
252,0.908012973545272
253,0.9684402627849518
254,0.9116586951539374
255,0.933425773372465
256,0.8171330523307148
257,0.8924627553512556
258,0.7586846747762882
259,0.8367295579103359
260,0.9540155022780036
261,0.627592341686047
262,0.9269502375409029
263,0.6935152556974526
264,0.6636291320464965
265,0.896327163228704
266,0.9290275549007497
267,0.748551863180237
268,0.8664036473945396
269,0.869693176783087
270,0.8351383809564376
271,0.8442318748967802
272,0.7206376096993575
273,0.8565278168099495
274,0.783315251736768
275,0.8335630593486193
276,0.7484857274640332
277,0.9455821477080731
278,0.9804876921025308
279,0.7817173532401622
280,0.821886244302013
281,0.8798099981492101
282,0.9593043140055694
283,0.942950693896479
284,0.8120114209800946
285,0.9433419005349706
286,0.7777763994648176
287,0.927432011275577
288,0.9549990737262175
289,0.9497753855165391
290,0.8516772451622389
291,0.7144901132524708
292,0.9064475399412338
293,0.7867558333188502
294,0.8238511630305815
295,0.5564614954712005
296,0.8705236145495355
297,0.9392842849578094
298,0.965612805868842
299,0.8969660246115781
300,0.6332430965138893
301,0.9667229757090746
302,0.7104000525458148
303,0.9481857117963859
304,0.9217931204419596
305,0.9298793246823581
306,0.9042960612616682
307,0.637304573589766
308,0.7431338026407772
309,0.8225587927815672
310,0.9023558556526708
311,0.8856028551507773
312,0.7479863868785098
313,0.7690324261038954
314,0.7418709861812562
315,0.8902624317122082
316,0.9513023981496516
317,0.9152637605469897
318,0.7427500907623953
319,0.8807777716219581
320,0.7851815022025357
321,0.9578169365214068
322,0.8133452882797452
323,0.8527061240546813
324,0.6813822880077872
325,0.8937657491229896
326,0.9471677617803412
327,0.72257801499956
328,0.9355994211165791
329,0.6988700012697533
330,0.9473194668923025
331,0.8144476254661004
332,0.8623726343365675
333,0.9438852411568205
334,0.7806875515262609
335,0.8277094648728242
336,0.8938409298572341
337,0.9168001203044603
338,0.9240171904565764
339,0.7458466432508406
340,0.8647876310338708
341,0.8304230379257779
342,0.92311767203642
343,0.6784003507424616
344,0.9367396021098554
345,0.9085835772119137
346,0.7795716599721048
347,0.8698917752563345
348,0.7419100997001404
349,0.9600717665952976
350,0.8408335862407357
351,0.7390512563455182
352,0.8747327594131441
353,0.9096589321013319
354,0.9306163854186134
355,0.8714087939684731
356,0.735481174910133
357,0.7408275562772304
358,0.8593138964861786
359,0.8390202809899119
360,0.8121948165713812
361,0.7778760772601002
362,0.6771985944635267
363,0.9119793946730559
364,0.8657056502424679
365,0.6831902104704091
366,0.8858933611826548
367,0.9279698180821492
368,0.6458337863337306
369,0.959536849355778
370,0.9089179335329949
371,0.8368706887327885
372,0.9476729962256907
373,0.9144616320112943
374,0.9868810588145952
375,0.9443464967825337
376,0.9263992176384653
377,0.7683408608395227
378,0.7683139129412768
379,0.5893028744872427
380,0.81589074366071
381,0.8741632036086714
382,0.8359431837325811
383,0.8658947286370011
384,0.7770830868735612
385,0.6560042625478266
386,0.7714583235407676
387,0.9442865927608614
388,0.8830866769332233
389,0.8322066389388232
390,0.904902357931527
391,0.8185428613377157
392,0.8292820131864497
393,0.9318888730683654
394,0.6640094776737036
395,0.9016785210701598
396,0.7338222852174231
397,0.911140739032885
398,0.8219729061434567
399,0.9512830269671483
400,0.7007617729220318
401,0.8581751296901459
402,0.9233513751564412
403,0.9413804225483522
404,0.7713334700821447
405,0.5749409019302895
406,0.9526369471855323
407,0.8539640181960031
408,0.914002178261497
409,0.8958235400594586
410,0.9155166616694049
411,0.8128771666542863
412,0.9377240277575138
413,0.9545048164175942
414,0.8172421540673406
415,0.9769864045825799
416,0.9060370092841848
417,0.9227750732451812
418,0.870400725707892
419,0.9347163193031903
420,0.8828906621685859
421,0.8583467008777879
422,0.8558750021198732
423,0.8024935569384517
424,0.706216336438594
425,0.9039292594824868
426,0.7620398625502822
427,0.7774530038949377
428,0.8819316480033907
429,0.8674026284509841
430,0.7842587254552882
431,0.8494015959604359
432,0.8500734146351934
433,0.9321479442694526
434,0.9319100671462928
435,0.9599210585110437
436,0.8817187422263381
437,0.7617035448676811
438,0.919373684101245
439,0.8073326246419223
440,0.8986288737137623
441,0.9631453511249365
442,0.936444721478869
443,0.9135112729225012
444,0.8157542450825507
445,0.8895627407465172
446,0.7825872005834033
447,0.7035947850025857
448,0.8628227961756282
449,0.8334113497307876
450,0.9413950414418333
451,0.9003925690437921
452,0.9553769444204094
453,0.875176409879741
454,0.9638456686013649
455,0.9439675082944164
456,0.9181793349602766
457,0.9429198492149645
458,0.8624042357066959
459,0.6818783983572304
460,0.7852929110703166
461,0.7266195854595323
462,0.7428464643405314
463,0.8312220941228852
464,0.966365049480686
465,0.8039171935568511
466,0.8288440671201316
467,0.9338856282797752
468,0.951687154732939
469,0.6784722218785306
470,0.9349545823701754
471,0.9381733183208807
472,0.9201256375857626
473,0.9415956711464273
474,0.8177721088072993
475,0.886998435863388
476,0.8582524234741087
477,0.7440971579085705
478,0.7747223374349427
479,0.9803232147257948
480,0.920464037886437
481,0.847768947650216
482,0.9008313082252414
483,0.7982436395855484
484,0.6647783448895548
485,0.8071915818024776
486,0.8793379100168471
487,0.9155097977024421
488,0.795515681811952
489,0.7905971191552257
490,0.8351708551442181
491,0.8658789063198923
492,0.7763307758552533
493,0.9132689820315688
494,0.9302856291260784
495,0.9247057253482797
496,0.757402119514374
497,0.8224902490276891
498,0.7254969115250794
499,0.8835768538234319
500,0.8635456641861
501,0.7549404788027854
502,0.9851038646671151
503,0.8023374698706693
504,0.9371679398403131
505,0.7633400355329534
506,0.7634585534299375
507,0.8899859015345244
508,0.9202777456908958
509,0.777252683374753
510,0.7213012899481696
511,0.9376635481094131
512,0.7387580020399783
513,0.8367080133758622
514,0.8291295471285327
515,0.9515328591736573
516,0.8269936608979195
517,0.8633075766655
518,0.8680305496097233
519,0.8923700097954579
520,0.9773375859034313
521,0.7484061032741629
522,0.9302064869333667
523,0.6794387637643696
524,0.7072452718851469
525,0.565912226006711
526,0.9314114412299146
527,0.9415723971130125
528,0.7832927109667764
529,0.8667932724376619
530,0.9186431607151652
531,0.9169734360968459
532,0.8085764963642111
533,0.8420780932693277
534,0.9595285912106085
535,0.6676097764066592
536,0.8087908568535813
537,0.8755178873266493
538,0.7695037073610854
539,0.8295380266036801
540,0.8367177922493727
541,0.749556713480434
542,0.8934859923172077
543,0.8424280537764857
544,0.8501563910084413
545,0.9465613246124475
546,0.9490102904077479
547,0.8487932513201148
548,0.6895306663271983
549,0.799551938871488
550,0.8153908954728175
551,0.9313869936395679
552,0.6660301709143892
553,0.7919341689266917
554,0.7091580828233445
555,0.8206152688406503
556,0.8551957749855778
557,0.6861079582028086
558,0.8688729347392019
559,0.8096398031839489
560,0.8317080810227002
561,0.9127910644527001
562,0.9783570085753897
563,0.7297404398118397
564,0.6369666996796529
565,0.7713814346887512
566,0.8610841494576202
567,0.7379575435889788
568,0.8707399007927227
569,0.8660610515786563
570,0.8574994977822732
571,0.9132028122645123
572,0.8763830165786062
573,0.8167265888893799
574,0.948457776770301
575,0.8319213843149859
576,0.6894015857113976
577,0.9170491426107465
578,0.9327191864483069
579,0.9432095318699846
580,0.84463959215489
581,0.9218340600596819
582,0.825908202492825
583,0.6968403577929344
584,0.7899973955126929
585,0.8241287020691656
586,0.7469198698299517
587,0.9835852459238308
588,0.9606849753239308
589,0.8878021149923028
590,0.9648779423884798
591,0.8713477053431941
592,0.9348435850634099
593,0.8896788707254003
594,0.7140558337333931
595,0.7790433586509138
596,0.9288453596243992
597,0.8538587836321124
598,0.8030161541539861
599,0.6822038458478406
600,0.9404141899869223
601,0.8298101487054748
602,0.9641359679782572
603,0.9011699862154395
604,0.8887458500007142
605,0.6973679008587211
606,0.929697685986912
607,0.8774341353782004
608,0.8165902724295372
609,0.935873458650868
610,0.8758567787280706
611,0.9030689291116268
612,0.7970448671914181
613,0.9305612184915889
614,0.8271890262132502
615,0.855537945600579
616,0.8851309562575381
617,0.9113304857453565
618,0.7111593542801221
619,0.794680473210092
620,0.9676762062417148
621,0.9471565770188262
622,0.921820932756346
623,0.8513691909423515
624,0.9642880017131086
625,0.8292878155372123
626,0.9190604007300426
627,0.930231172462047
628,0.9056849575243918
629,0.9618628024825253
630,0.9191178591137454
631,0.9461230031323705
632,0.8778536544921843
633,0.6425015664504545
634,0.9392325951443365
635,0.8148652743758275
636,0.9153487117513344
637,0.8383638203654147
638,0.8060447943747381
639,0.9422635110002856
640,0.974213705422401
641,0.8409434047572115
642,0.8822955627449511
643,0.9360205322018305
644,0.8552533063185088
645,0.878126440272947
646,0.815191203261661
647,0.7789156226827186
648,0.8213888700471859
649,0.9470318690596495
650,0.7781443265912785
651,0.8057332244890358
652,0.7895393609109979
653,0.8878236479802646
654,0.8882173101052383
655,0.7952812988919853
656,0.6028275380690442
657,0.8981027726136047
658,0.8670143690333234
659,0.9280769355825401
660,0.8883047938800411
661,0.746001730567285
662,0.737074244029888
663,0.9295940362452904
664,0.8211544081223608
665,0.7873184803642989
666,0.8934655842750306
667,0.87451986107391
668,0.8183417743479667
669,0.6276272080250572
670,0.9516693468089479
671,0.8269985695935694
672,0.8199505087008048
673,0.9075683579423118
674,0.709927904470959
675,0.8701812350770501
676,0.8830623682178129
677,0.5951528384933316
678,0.8981136518105526
679,0.6591304712984359
680,0.8435682084379716
681,0.9307405139553462
682,0.7556603172488321
683,0.9083299280809144
684,0.9733344487052356
685,0.7971052016620682
686,0.7258825226856899
687,0.943723153627497
688,0.8179767530354725
689,0.5642494830413755
690,0.8451972884725556
691,0.5976337209872211
692,0.9436001095528014
693,0.9183350105970493
694,0.9537564219692665
695,0.8995420482980453
696,0.8826340915729249
697,0.8456687250437834
698,0.9097288054528803
699,0.7843273803934027
700,0.940567198334316
701,0.7844157071970895
702,0.8886385437743157
703,0.7851201122275474
704,0.7220079628314793
705,0.7768276267651689
706,0.9298826020134361
707,0.9207530006711291
708,0.6022407197920254
709,0.7116512676048946
710,0.8849223646429709
711,0.8718949160150282
712,0.9629881752848444
713,0.9212739597501955
714,0.8506803468750082
715,0.9108627694944345
716,0.9522415583037641
717,0.849294367014589
718,0.9369840150458015
719,0.6567434579417607
720,0.893927243368572
721,0.9686081908802444
722,0.8621816730275328
723,0.7986452150155059
724,0.8952825609991035
725,0.7140634105178941
726,0.9418644191581417
727,0.7625185201478911
728,0.9679892917025215
729,0.8242157044564007
730,0.8842951381848434
731,0.8460629736683871
732,0.7410817005276116
733,0.7360376760317512
734,0.8450058550230833
735,0.7646182575410826
736,0.8570254541725122
737,0.8791704665413553
738,0.860846329884025
739,0.7727164522732886
740,0.8825567375974104
741,0.8804980343561892
742,0.9078144354583948
743,0.8419111689481272
744,0.7517263142018955
745,0.9753612782611575
746,0.8918164029514387
747,0.8747104467408454
748,0.8652542476357893
749,0.7389767964099913
750,0.8275109258267948
751,0.7545262980170993
752,0.8243879827484162
753,0.8738647907338303
754,0.6384016258367542
755,0.8456195569009245
756,0.9744579604110126
757,0.7186720731345729
758,0.8189406001282756
759,0.9182243711811214
760,0.742795781330539
761,0.7037870473822956
762,0.5843382564303686
763,0.9508482318011104
764,0.9107012504597127
765,0.9098457986607539
766,0.8053523571048181
767,0.955469608710844
768,0.8032560950301848
769,0.949874459083001
770,0.9548245187850495
771,0.9331796338566463
772,0.9590688525999985
773,0.7376265965380228
774,0.7087809230372504
775,0.9559741505314339
776,0.9628748887383068
777,0.9173240975170501
778,0.6745950376433918
779,0.8426598576908264
780,0.9059997449821099
781,0.9176963894406913
782,0.9359247402232488
783,0.9421893754297573
784,0.8646298487119988
785,0.9464966277448208
786,0.8735751767446593
787,0.9415915635461083
788,0.7594438040484586
789,0.9212114080015877
790,0.9046400257465935
791,0.8750009262391281
792,0.8152150079019093
793,0.878535309899434
794,0.8818734910729522
795,0.805873012474776
796,0.6420648696817383
797,0.811705178011534
798,0.7886270984988379
799,0.9185860026905247
800,0.8782438826129656
801,0.8495847261598168
802,0.8671296518706374
803,0.81403357215821
804,0.7471742190185201
805,0.9254684157752682
806,0.8347476586871564
807,0.9572990504440114
808,0.9187339022885956
809,0.8078763374122917
810,0.9589274751779315
811,0.8478160633248676
812,0.985396240479216
813,0.8575939594314679
814,0.9152973784547546
815,0.9039341677541942
816,0.8204483397569461
817,0.9018895849482546
818,0.889088643076098
819,0.8125041164660933
820,0.9018183749591173
821,0.9298451083108911
822,0.63114265757628
823,0.7014793970968414
824,0.6561278070860845
825,0.739506717244508
826,0.9070095495458053
827,0.6264151468452939
828,0.902740280522315
829,0.906732410663043
830,0.91453858285756
831,0.8832473212508986
832,0.8217991942759532
833,0.9143193405177368
834,0.7687356813292039
835,0.9254385852931876
836,0.7431487461864874
837,0.9470210954029235
838,0.6145190464335081
839,0.8821632540181339
840,0.957271711223659
841,0.897734768023464
842,0.8580734936367596
843,0.7421047117771505
844,0.8362454145180354
845,0.7765917311202513
846,0.9305252530892032
847,0.8034510190614483
848,0.7228979905150211
849,0.8154140790167472
850,0.7823041670157618
851,0.859558043480931
852,0.7870714108015728
853,0.8722229675008742
854,0.8365150296503453
855,0.8027971127331973
856,0.909384393370061
857,0.8602708400520115
858,0.895047193782321
859,0.9348896099155609
860,0.8834045065630362
861,0.9018842648821618
862,0.8216899114653536
863,0.7677114370745551
864,0.9249863727333015
865,0.7177819888844104
866,0.8563959213077662
867,0.758962667370149
868,0.7328599835056914
869,0.9718267839901897
870,0.7495759137647223
871,0.9461094976937015
872,0.873942877118619
873,0.7992218794835148
874,0.6726414550965892
875,0.8365173154887516
876,0.8530369325034256
877,0.8968470892275943
878,0.8544132612782318
879,0.9769564774278163
880,0.6969895345086424
881,0.5564223139678173
882,0.8319615631944158
883,0.8332877783718894
884,0.9108114566525947
885,0.923772444615602
886,0.8149528155296908
887,0.9058062087393015
888,0.9684237164429822
889,0.7343967497332663
890,0.8827267629813386
891,0.8968114688008001
892,0.8608201979739903
893,0.9543909919393203
894,0.7391552975842396
895,0.8991012100043754
896,0.801325713459855
897,0.8352517845389812
898,0.7752510911385343
899,0.7412879130571485
900,0.7700558547169136
901,0.8832101814973062
902,0.8528673418634505
903,0.7698236776653544
904,0.7557378422659327
905,0.8774498955353512
906,0.9137881475402541
907,0.8167953452670625
908,0.7543013984487517
909,0.6449210603124215
910,0.7168055069027727
911,0.9674491502878556
912,0.7617084009508094
913,0.7929248373550655
914,0.916932737363944
915,0.7747792263553154
916,0.8454438500226895
917,0.7573207225151005
918,0.93741103324694
919,0.7084315982833067
920,0.7011913203892572
921,0.8279607241963516
922,0.9508267319353265
923,0.7109145833253998
924,0.6853801581622568
925,0.8536887043938967
926,0.8094894298631629
927,0.5414422256897492
928,0.7917143089748468
929,0.9116893416138397
930,0.7254332198600569
931,0.9191686903684324
932,0.8665567933064338
933,0.8672306239032285
934,0.922950077305214
935,0.8732641324124444
936,0.8396566376805488
937,0.6637160296439115
938,0.901635912536268
939,0.9183448725035539
940,0.9019966784244191
941,0.895938149713134
942,0.7587560297046412
943,0.9163223306050429
944,0.7174326687254154
945,0.9113116548963679
946,0.9497375181243988
947,0.7819831545055291
948,0.8034483644641177
949,0.7030960222122707
950,0.8388879191736173
951,0.862005430040291
952,0.9432158769449966
953,0.7208283357042304
954,0.8358894347026075
955,0.9324691123740299
956,0.943331727925146
957,0.8452774818805856
958,0.8601084011255098
959,0.8975712598841035
960,0.9119718694465085
961,0.8681851476457687
962,0.790572774760305
963,0.8095577091093891
964,0.5868847661592496
965,0.9683978002757168
966,0.8874450778321948
967,0.8901390384861372
968,0.9185598842919548
969,0.8690975009495889
970,0.9524154052348814
971,0.9046502618533385
972,0.7499505284128377
973,0.8543150234132271
974,0.8544491934945962
975,0.853472340019239
976,0.7913474707535064
977,0.9396354479196584
978,0.5678233936307643
979,0.9507656632708851
980,0.927653423465466
981,0.8193704278587017
982,0.645370120854804
983,0.8826892282963822
984,0.9136226176635758
985,0.9136150726363246
986,0.8772691935453779
987,0.9206844474433525
988,0.8913715117926745
989,0.9480227185401405
990,0.8567392249713403
991,0.9560938350195745
992,0.8791984334958631
993,0.8930668655382549
994,0.9734545689112629
995,0.9585043303239575
996,0.9225165591595936
997,0.6444981413491733
998,0.5983054800711876
999,0.9054450649417837
1000,0.7565966831225046
1001,0.8814528305682138
1002,0.7723735154295792
1003,0.6840666445965121
1004,0.7602328009436272
1005,0.8547308785124231
1006,0.9323647467009035
1007,0.9035161282513091
1008,0.861259120545491
1009,0.8766851707396913
1010,0.9166190761434971
1011,0.8991848054229131
1012,0.6585796502161407
1013,0.9333819488503813
1014,0.8728633174100067
1015,0.6106696751754062
1016,0.7152612985052479
1017,0.8430438364074335
1018,0.9549272354900227
1019,0.9009598835926153
1020,0.928550536871467
1021,0.8927414272262508
1022,0.828154627004778
1023,0.7804188860942999
1024,0.7105427911481371
1025,0.696952033526136
1026,0.8333699300333112
1027,0.642461406160859
1028,0.8856549896309994
1029,0.889778359471691
1030,0.7328571547837536
1031,0.7818897705730071
1032,0.8630264492776005
1033,0.8021547415991532
1034,0.8269352859017572
1035,0.7033638446275128
1036,0.9232756898532958
1037,0.6006973181950644
1038,0.960779044573954
1039,0.8352814709571864
1040,0.9155199256307536
1041,0.9159878621609652
1042,0.8629499896209395
1043,0.9241102271248932
1044,0.8383092084557401
1045,0.9585589075752838
1046,0.9086487685681557
1047,0.9388619390474543
1048,0.7894061498092527
1049,0.9340147477109947
1050,0.8803922733828
1051,0.8688479093200764
1052,0.9368639210569436
1053,0.8577374278108657
1054,0.9394097164316099
1055,0.5639603393081641
1056,0.849855631312898
1057,0.8860680687958499
1058,0.8349212285080598
1059,0.8144405916340732
1060,0.9452494344319844
1061,0.846316847135114
1062,0.6006228566139686
1063,0.7462989189802395
1064,0.9376138170223297
1065,0.6242813838697185
1066,0.9397355210376054
1067,0.7227714484714713
1068,0.9633427375760374
1069,0.9417790036044248
1070,0.9708191554111816
1071,0.8079250680468736
1072,0.8493210893913338
1073,0.9302592209422028
1074,0.9389431345969075
1075,0.923721384224047
1076,0.6836198666984685
1077,0.7985379704668563
1078,0.897995022961995
1079,0.8636708715659366
1080,0.9492967763144065
1081,0.9780532262277692
1082,0.9277308710338065
1083,0.8173141128476082
1084,0.9801226715476211
1085,0.9059482581557434
1086,0.6881913074822765
1087,0.8223467005824325
1088,0.8690255916317565
1089,0.8818685860031243
1090,0.8059344746924265
1091,0.6268328444973567
1092,0.8913583182478768
1093,0.8606842684227453
1094,0.6121328183169374
1095,0.744420949309825
1096,0.7438854598478035
1097,0.9369816640420473
1098,0.8952430231896715
1099,0.8163039294280164
1100,0.7536552930980133
1101,0.9263874799161554
1102,0.7405462125432328
1103,0.6373441735633538
1104,0.84531679403693
1105,0.9012440421296547
1106,0.9028781300815687
1107,0.891538678423728
1108,0.9050347412974509
1109,0.8083487516539833
1110,0.7760222068028445
1111,0.7969145795522913
1112,0.965345839845027
1113,0.8957520511225636
1114,0.7187468510870474
1115,0.9260821158972098
1116,0.7403406995489695
1117,0.9683624806656498
1118,0.8137706672513445
1119,0.909125371919924
1120,0.7521204552326098
1121,0.8686085341466792
1122,0.6958227202026261
1123,0.8578626570296605
1124,0.8896188696920231
1125,0.8931429815236936
1126,0.8805205572688256
1127,0.7618307771029978
1128,0.9374566123762583
1129,0.9170055421378273
1130,0.6307228754679473
1131,0.9213492655818466
1132,0.9562982988452616
1133,0.7912033357159336
1134,0.819180089286431
1135,0.6965332887901321
1136,0.8143467586677384
1137,0.8061095508457689
1138,0.8064380176311777
1139,0.9414998893976606
1140,0.899375228524029
1141,0.7045082796248558
1142,0.8742267748555235
1143,0.7875440249358582
1144,0.8796145656763974
1145,0.8335318491456482
1146,0.9339208324271525
1147,0.793503106262553
1148,0.756019216159897
1149,0.9563491603215479
1150,0.9332887518127999
1151,0.8080749178532012
1152,0.8284394914596765
1153,0.7167312103174556
1154,0.9377571387731352
1155,0.5623212552025745
1156,0.8623537895837506
1157,0.8898490518740323
1158,0.8966326701837237
1159,0.9053993070464685
1160,0.9139642377009716
1161,0.868493551207644
1162,0.882811668704187
1163,0.733014112368054
1164,0.8302815400490193
1165,0.8613991093294765
1166,0.8995235958117034
1167,0.8801004520309361
1168,0.6703381626696193
1169,0.9286009072211745
1170,0.9007597304993792
1171,0.7923269230767416
1172,0.7252257021692017
1173,0.9244344861945482
1174,0.7198234633802993
1175,0.7097264553864786
1176,0.7881262733481994
1177,0.932040221680985
1178,0.8323919699905546
1179,0.8911451819600279
1180,0.7991502036646411
1181,0.9417540846900075
1182,0.7421428254819188
1183,0.8148812677309983
1184,0.7891102534233729
1185,0.8252063258617505
1186,0.8166078384341066
1187,0.9234082632522045
1188,0.8744943863519439
1189,0.8883974897151805
1190,0.8340002037986814
1191,0.9218812166171722
1192,0.8211404576149468
1193,0.8413788892230597
1194,0.9598334226276773
1195,0.9527141053654046
1196,0.7933190324097915
1197,0.9587502077067415
1198,0.9664408432809725
1199,0.9424604441423522
1200,0.8119849012081591
1201,0.8598733528765791
1202,0.7067703068990386
1203,0.7459748474430535
1204,0.9457527195155652
1205,0.6874302490041274
1206,0.9379705837640705
1207,0.9116756423722755
1208,0.711537659820374
1209,0.8421209137058371
1210,0.9317734397669061
1211,0.7808918709159061
1212,0.8615729907401535
1213,0.87900395570843
1214,0.915907989640435
1215,0.9382686533151461
1216,0.9222238473925527
1217,0.867561031582781
1218,0.8852401167311338
1219,0.6560008490731413
1220,0.8488919395150031
1221,0.6810381875986145
1222,0.880711081975965
1223,0.91458215279783
1224,0.8026429357695323
1225,0.7280647994220215
1226,0.8573757546052814
1227,0.8566830041085615
1228,0.7361944426810932
1229,0.7024442803495144
1230,0.9020991662768642
1231,0.7598304383629151
1232,0.7144596506827011
1233,0.7953178863260738
1234,0.8644582148601605
1235,0.8673720205580604
1236,0.7223006754130512
1237,0.826188129548232
1238,0.9449778991336536
1239,0.924956479199795
1240,0.6792145478987166
1241,0.9697744225813724
1242,0.92085324302401
1243,0.926588167229906
1244,0.8899462509673403
1245,0.9013541383092827
1246,0.62544902083679
1247,0.8288887011952515
1248,0.719832139435346
1249,0.7302155211124745
1250,0.5555580006742242
1251,0.603809645596817
1252,0.7592306429479624
1253,0.890398052624294
1254,0.791829729127089
1255,0.7878350672485276
1256,0.8822701104274718
1257,0.9588044948476643
1258,0.9339997277069959
1259,0.9267950843995808
